"date","year","month","day","service","pre_percentage","timepoint","traffic","day_number"
2022-01-02,2022,1,2,"LIRR",59,"current",49155,1344
2022-01-02,2022,1,2,"LIRR",59,"pre_est",83313.5593220339,1345
2022-01-02,2022,1,2,"MetroNorth",47,"current",42587,1344
2022-01-02,2022,1,2,"MetroNorth",47,"pre_est",90610.6382978723,1345
2022-01-02,2022,1,2,"AccessARide",62,"current",8383,1344
2022-01-02,2022,1,2,"AccessARide",62,"pre_est",13520.9677419355,1345
2022-01-02,2022,1,2,"BridgesAndTunnels",92,"current",624655,1344
2022-01-02,2022,1,2,"BridgesAndTunnels",92,"pre_est",678972.826086957,1345
2022-01-02,2022,1,2,"SIRailway",57,"current",1571,1344
2022-01-02,2022,1,2,"SIRailway",57,"pre_est",2756.14035087719,1345
2022-01-03,2022,1,3,"Subway",42,"current",2168229,1346
2022-01-03,2022,1,3,"Subway",42,"pre_est",5162450,1347
2022-01-03,2022,1,3,"Bus",49,"current",1000002,1346
2022-01-03,2022,1,3,"Bus",49,"pre_est",2040820.40816327,1347
2022-01-03,2022,1,3,"LIRR",34,"current",102961,1346
2022-01-03,2022,1,3,"LIRR",34,"pre_est",302826.470588235,1347
2022-01-03,2022,1,3,"MetroNorth",31,"current",83990,1346
2022-01-03,2022,1,3,"MetroNorth",31,"pre_est",270935.483870968,1347
2022-01-03,2022,1,3,"AccessARide",58,"current",16437,1346
2022-01-03,2022,1,3,"AccessARide",58,"pre_est",28339.6551724138,1347
2022-01-03,2022,1,3,"BridgesAndTunnels",80,"current",692740,1346
2022-01-03,2022,1,3,"BridgesAndTunnels",80,"pre_est",865925,1347
2022-01-03,2022,1,3,"SIRailway",28,"current",4515,1346
2022-01-03,2022,1,3,"SIRailway",28,"pre_est",16125,1347
2022-01-04,2022,1,4,"Subway",45,"current",2289352,1348
2022-01-04,2022,1,4,"Subway",45,"pre_est",5087448.88888889,1349
2022-01-04,2022,1,4,"Bus",53,"current",1082360,1348
2022-01-04,2022,1,4,"Bus",53,"pre_est",2042188.67924528,1349
2022-01-04,2022,1,4,"LIRR",34,"current",104247,1348
2022-01-04,2022,1,4,"LIRR",34,"pre_est",306608.823529412,1349
2022-01-04,2022,1,4,"MetroNorth",30,"current",81978,1348
2022-01-04,2022,1,4,"MetroNorth",30,"pre_est",273260,1349
2022-01-04,2022,1,4,"AccessARide",63,"current",17909,1348
2022-01-04,2022,1,4,"AccessARide",63,"pre_est",28426.9841269841,1349
2022-01-04,2022,1,4,"BridgesAndTunnels",84,"current",733369,1348
2022-01-04,2022,1,4,"BridgesAndTunnels",84,"pre_est",873058.333333333,1349
2022-01-04,2022,1,4,"SIRailway",29,"current",4795,1348
2022-01-04,2022,1,4,"SIRailway",29,"pre_est",16534.4827586207,1349
2022-01-05,2022,1,5,"Subway",44,"current",2267942,1350
2022-01-05,2022,1,5,"Subway",44,"pre_est",5154413.63636364,1351
2022-01-05,2022,1,5,"Bus",53,"current",1078511,1350
2022-01-05,2022,1,5,"Bus",53,"pre_est",2034926.41509434,1351
2022-01-05,2022,1,5,"LIRR",33,"current",98251,1350
2022-01-05,2022,1,5,"LIRR",33,"pre_est",297730.303030303,1351
2022-01-05,2022,1,5,"MetroNorth",29,"current",77579,1350
2022-01-05,2022,1,5,"MetroNorth",29,"pre_est",267513.793103448,1351
2022-01-05,2022,1,5,"AccessARide",67,"current",18861,1350
2022-01-05,2022,1,5,"AccessARide",67,"pre_est",28150.7462686567,1351
2022-01-05,2022,1,5,"BridgesAndTunnels",82,"current",709060,1350
2022-01-05,2022,1,5,"BridgesAndTunnels",82,"pre_est",864707.317073171,1351
2022-01-05,2022,1,5,"SIRailway",28,"current",4659,1350
2022-01-05,2022,1,5,"SIRailway",28,"pre_est",16639.2857142857,1351
2022-01-06,2022,1,6,"Subway",46,"current",2391176,1352
2022-01-06,2022,1,6,"Subway",46,"pre_est",5198208.69565217,1353
2022-01-06,2022,1,6,"Bus",56,"current",1146904,1352
2022-01-06,2022,1,6,"Bus",56,"pre_est",2048042.85714286,1353
2022-01-06,2022,1,6,"LIRR",34,"current",103562,1352
2022-01-06,2022,1,6,"LIRR",34,"pre_est",304594.117647059,1353
2022-01-06,2022,1,6,"MetroNorth",31,"current",82567,1352
2022-01-06,2022,1,6,"MetroNorth",31,"pre_est",266345.161290323,1353
2022-01-06,2022,1,6,"AccessARide",66,"current",18672,1352
2022-01-06,2022,1,6,"AccessARide",66,"pre_est",28290.9090909091,1353
2022-01-06,2022,1,6,"BridgesAndTunnels",90,"current",780026,1352
2022-01-06,2022,1,6,"BridgesAndTunnels",90,"pre_est",866695.555555556,1353
2022-01-06,2022,1,6,"SIRailway",30,"current",4909,1352
2022-01-06,2022,1,6,"SIRailway",30,"pre_est",16363.3333333333,1353
2022-01-07,2022,1,7,"Subway",41,"current",2121941,1354
2022-01-07,2022,1,7,"Subway",41,"pre_est",5175465.85365854,1355
2022-01-07,2022,1,7,"Bus",43,"current",880997,1354
2022-01-07,2022,1,7,"Bus",43,"pre_est",2048830.23255814,1355
2022-01-07,2022,1,7,"LIRR",30,"current",90207,1354
2022-01-07,2022,1,7,"LIRR",30,"pre_est",300690,1355
2022-01-07,2022,1,7,"MetroNorth",27,"current",73067,1354
2022-01-07,2022,1,7,"MetroNorth",27,"pre_est",270618.518518518,1355
2022-01-07,2022,1,7,"AccessARide",50,"current",14203,1354
2022-01-07,2022,1,7,"AccessARide",50,"pre_est",28406,1355
2022-01-07,2022,1,7,"BridgesAndTunnels",64,"current",559774,1354
2022-01-07,2022,1,7,"BridgesAndTunnels",64,"pre_est",874646.875,1355
2022-01-07,2022,1,7,"SIRailway",22,"current",3628,1354
2022-01-07,2022,1,7,"SIRailway",22,"pre_est",16490.9090909091,1355
2022-01-08,2022,1,8,"Subway",55,"current",1486065,1356
2022-01-08,2022,1,8,"Subway",55,"pre_est",2701936.36363636,1357
2022-01-08,2022,1,8,"Bus",53,"current",631341,1356
2022-01-08,2022,1,8,"Bus",53,"pre_est",1191209.43396226,1357
2022-01-08,2022,1,8,"LIRR",53,"current",51707,1356
2022-01-08,2022,1,8,"LIRR",53,"pre_est",97560.3773584906,1357
2022-01-08,2022,1,8,"MetroNorth",36,"current",46428,1356
2022-01-08,2022,1,8,"MetroNorth",36,"pre_est",128966.666666667,1357
2022-01-08,2022,1,8,"AccessARide",63,"current",9126,1356
2022-01-08,2022,1,8,"AccessARide",63,"pre_est",14485.7142857143,1357
2022-01-08,2022,1,8,"BridgesAndTunnels",84,"current",641533,1356
2022-01-08,2022,1,8,"BridgesAndTunnels",84,"pre_est",763729.761904762,1357
2022-01-08,2022,1,8,"SIRailway",41,"current",1672,1356
2022-01-08,2022,1,8,"SIRailway",41,"pre_est",4078.0487804878,1357
2022-01-09,2022,1,9,"Subway",53,"current",1102472,1358
2022-01-09,2022,1,9,"Subway",53,"pre_est",2080135.8490566,1359
2022-01-09,2022,1,9,"Bus",52,"current",475438,1358
2022-01-09,2022,1,9,"Bus",52,"pre_est",914303.846153846,1359
2022-01-09,2022,1,9,"LIRR",52,"current",43383,1358
2022-01-09,2022,1,9,"LIRR",52,"pre_est",83428.8461538462,1359
2022-01-09,2022,1,9,"MetroNorth",39,"current",35309,1358
2022-01-09,2022,1,9,"MetroNorth",39,"pre_est",90535.8974358974,1359
2022-01-09,2022,1,9,"AccessARide",59,"current",7916,1358
2022-01-09,2022,1,9,"AccessARide",59,"pre_est",13416.9491525424,1359
2022-01-09,2022,1,9,"BridgesAndTunnels",83,"current",567494,1358
2022-01-09,2022,1,9,"BridgesAndTunnels",83,"pre_est",683727.710843374,1359
2022-01-09,2022,1,9,"SIRailway",44,"current",1210,1358
2022-01-09,2022,1,9,"SIRailway",44,"pre_est",2750,1359
2022-01-10,2022,1,10,"Subway",46,"current",2347323,1360
2022-01-10,2022,1,10,"Subway",46,"pre_est",5102876.08695652,1361
2022-01-10,2022,1,10,"Bus",56,"current",1147341,1360
2022-01-10,2022,1,10,"Bus",56,"pre_est",2048823.21428571,1361
2022-01-10,2022,1,10,"LIRR",39,"current",116463,1360
2022-01-10,2022,1,10,"LIRR",39,"pre_est",298623.076923077,1361
2022-01-10,2022,1,10,"MetroNorth",34,"current",90220,1360
2022-01-10,2022,1,10,"MetroNorth",34,"pre_est",265352.941176471,1361
2022-01-10,2022,1,10,"AccessARide",65,"current",18268,1360
2022-01-10,2022,1,10,"AccessARide",65,"pre_est",28104.6153846154,1361
2022-01-10,2022,1,10,"BridgesAndTunnels",88,"current",762712,1360
2022-01-10,2022,1,10,"BridgesAndTunnels",88,"pre_est",866718.181818182,1361
2022-01-10,2022,1,10,"SIRailway",30,"current",4954,1360
2022-01-10,2022,1,10,"SIRailway",30,"pre_est",16513.3333333333,1361
2022-01-11,2022,1,11,"Subway",44,"current",2266378,1362
2022-01-11,2022,1,11,"Subway",44,"pre_est",5150859.09090909,1363
2022-01-11,2022,1,11,"Bus",51,"current",1040581,1362
2022-01-11,2022,1,11,"Bus",51,"pre_est",2040354.90196078,1363
2022-01-11,2022,1,11,"LIRR",35,"current",104378,1362
2022-01-11,2022,1,11,"LIRR",35,"pre_est",298222.857142857,1363
2022-01-11,2022,1,11,"MetroNorth",30,"current",81438,1362
2022-01-11,2022,1,11,"MetroNorth",30,"pre_est",271460,1363
2022-01-11,2022,1,11,"AccessARide",61,"current",17388,1362
2022-01-11,2022,1,11,"AccessARide",61,"pre_est",28504.9180327869,1363
2022-01-11,2022,1,11,"BridgesAndTunnels",87,"current",753381,1362
2022-01-11,2022,1,11,"BridgesAndTunnels",87,"pre_est",865955.172413793,1363
2022-01-11,2022,1,11,"SIRailway",28,"current",4655,1362
2022-01-11,2022,1,11,"SIRailway",28,"pre_est",16625,1363
2022-01-12,2022,1,12,"Subway",48,"current",2459224,1364
2022-01-12,2022,1,12,"Subway",48,"pre_est",5123383.33333333,1365
2022-01-12,2022,1,12,"Bus",58,"current",1179931,1364
2022-01-12,2022,1,12,"Bus",58,"pre_est",2034363.79310345,1365
2022-01-12,2022,1,12,"LIRR",37,"current",111022,1364
2022-01-12,2022,1,12,"LIRR",37,"pre_est",300059.459459459,1365
2022-01-12,2022,1,12,"MetroNorth",32,"current",86050,1364
2022-01-12,2022,1,12,"MetroNorth",32,"pre_est",268906.25,1365
2022-01-12,2022,1,12,"AccessARide",70,"current",19679,1364
2022-01-12,2022,1,12,"AccessARide",70,"pre_est",28112.8571428571,1365
2022-01-12,2022,1,12,"BridgesAndTunnels",90,"current",784901,1364
2022-01-12,2022,1,12,"BridgesAndTunnels",90,"pre_est",872112.222222222,1365
2022-01-12,2022,1,12,"SIRailway",31,"current",5024,1364
2022-01-12,2022,1,12,"SIRailway",31,"pre_est",16206.4516129032,1365
2022-01-13,2022,1,13,"Subway",49,"current",2524197,1366
2022-01-13,2022,1,13,"Subway",49,"pre_est",5151422.44897959,1367
2022-01-13,2022,1,13,"Bus",60,"current",1218552,1366
2022-01-13,2022,1,13,"Bus",60,"pre_est",2030920,1367
2022-01-13,2022,1,13,"LIRR",37,"current",112519,1366
2022-01-13,2022,1,13,"LIRR",37,"pre_est",304105.405405405,1367
2022-01-13,2022,1,13,"MetroNorth",33,"current",87672,1366
2022-01-13,2022,1,13,"MetroNorth",33,"pre_est",265672.727272727,1367
2022-01-13,2022,1,13,"AccessARide",70,"current",19918,1366
2022-01-13,2022,1,13,"AccessARide",70,"pre_est",28454.2857142857,1367
2022-01-13,2022,1,13,"BridgesAndTunnels",95,"current",821641,1366
2022-01-13,2022,1,13,"BridgesAndTunnels",95,"pre_est",864885.263157895,1367
2022-01-13,2022,1,13,"SIRailway",31,"current",5132,1366
2022-01-13,2022,1,13,"SIRailway",31,"pre_est",16554.8387096774,1367
2022-01-14,2022,1,14,"Subway",49,"current",2522972,1368
2022-01-14,2022,1,14,"Subway",49,"pre_est",5148922.44897959,1369
2022-01-14,2022,1,14,"Bus",58,"current",1186647,1368
2022-01-14,2022,1,14,"Bus",58,"pre_est",2045943.10344828,1369
2022-01-14,2022,1,14,"LIRR",36,"current",109199,1368
2022-01-14,2022,1,14,"LIRR",36,"pre_est",303330.555555556,1369
2022-01-14,2022,1,14,"MetroNorth",33,"current",88634,1368
2022-01-14,2022,1,14,"MetroNorth",33,"pre_est",268587.878787879,1369
2022-01-14,2022,1,14,"AccessARide",67,"current",18878,1368
2022-01-14,2022,1,14,"AccessARide",67,"pre_est",28176.1194029851,1369
2022-01-14,2022,1,14,"BridgesAndTunnels",100,"current",866901,1368
2022-01-14,2022,1,14,"BridgesAndTunnels",100,"pre_est",866901,1369
2022-01-14,2022,1,14,"SIRailway",29,"current",4774,1368
2022-01-14,2022,1,14,"SIRailway",29,"pre_est",16462.0689655172,1369
2022-01-15,2022,1,15,"Subway",53,"current",1434676,1370
2022-01-15,2022,1,15,"Subway",53,"pre_est",2706935.8490566,1371
2022-01-15,2022,1,15,"Bus",48,"current",573037,1370
2022-01-15,2022,1,15,"Bus",48,"pre_est",1193827.08333333,1371
2022-01-15,2022,1,15,"LIRR",55,"current",53410,1370
2022-01-15,2022,1,15,"LIRR",55,"pre_est",97109.0909090909,1371
2022-01-15,2022,1,15,"MetroNorth",35,"current",45309,1370
2022-01-15,2022,1,15,"MetroNorth",35,"pre_est",129454.285714286,1371
2022-01-15,2022,1,15,"AccessARide",66,"current",9510,1370
2022-01-15,2022,1,15,"AccessARide",66,"pre_est",14409.0909090909,1371
2022-01-15,2022,1,15,"BridgesAndTunnels",92,"current",703293,1370
2022-01-15,2022,1,15,"BridgesAndTunnels",92,"pre_est",764448.913043478,1371
2022-01-15,2022,1,15,"SIRailway",35,"current",1449,1370
2022-01-15,2022,1,15,"SIRailway",35,"pre_est",4140,1371
2022-01-16,2022,1,16,"Subway",56,"current",1165626,1372
2022-01-16,2022,1,16,"Subway",56,"pre_est",2081475,1373
2022-01-16,2022,1,16,"Bus",50,"current",456257,1372
2022-01-16,2022,1,16,"Bus",50,"pre_est",912514,1373
2022-01-16,2022,1,16,"LIRR",53,"current",43578,1372
2022-01-16,2022,1,16,"LIRR",53,"pre_est",82222.641509434,1373
2022-01-16,2022,1,16,"MetroNorth",42,"current",38025,1372
2022-01-16,2022,1,16,"MetroNorth",42,"pre_est",90535.7142857143,1373
2022-01-16,2022,1,16,"AccessARide",63,"current",8545,1372
2022-01-16,2022,1,16,"AccessARide",63,"pre_est",13563.4920634921,1373
2022-01-16,2022,1,16,"BridgesAndTunnels",91,"current",621361,1372
2022-01-16,2022,1,16,"BridgesAndTunnels",91,"pre_est",682814.285714286,1373
2022-01-16,2022,1,16,"SIRailway",42,"current",1140,1372
2022-01-16,2022,1,16,"SIRailway",42,"pre_est",2714.28571428571,1373
2022-01-17,2022,1,17,"Subway",77,"current",1600048,1374
2022-01-17,2022,1,17,"Subway",77,"pre_est",2077984.41558442,1375
2022-01-17,2022,1,17,"Bus",76,"current",694066,1374
2022-01-17,2022,1,17,"Bus",76,"pre_est",913244.736842105,1375
2022-01-17,2022,1,17,"LIRR",119,"current",98738,1374
2022-01-17,2022,1,17,"LIRR",119,"pre_est",82973.1092436975,1375
2022-01-17,2022,1,17,"MetroNorth",49,"current",44075,1374
2022-01-17,2022,1,17,"MetroNorth",49,"pre_est",89948.9795918367,1375
2022-01-17,2022,1,17,"AccessARide",65,"current",8760,1374
2022-01-17,2022,1,17,"AccessARide",65,"pre_est",13476.9230769231,1375
2022-01-17,2022,1,17,"BridgesAndTunnels",95,"current",649397,1374
2022-01-17,2022,1,17,"BridgesAndTunnels",95,"pre_est",683575.789473684,1375
2022-01-17,2022,1,17,"SIRailway",80,"current",2190,1374
2022-01-17,2022,1,17,"SIRailway",80,"pre_est",2737.5,1375
2022-01-18,2022,1,18,"Subway",49,"current",2541044,1376
2022-01-18,2022,1,18,"Subway",49,"pre_est",5185804.08163265,1377
2022-01-18,2022,1,18,"Bus",60,"current",1222195,1376
2022-01-18,2022,1,18,"Bus",60,"pre_est",2036991.66666667,1377
2022-01-18,2022,1,18,"LIRR",42,"current",125615,1376
2022-01-18,2022,1,18,"LIRR",42,"pre_est",299083.333333333,1377
2022-01-18,2022,1,18,"MetroNorth",37,"current",100364,1376
2022-01-18,2022,1,18,"MetroNorth",37,"pre_est",271254.054054054,1377
2022-01-18,2022,1,18,"AccessARide",69,"current",19389,1376
2022-01-18,2022,1,18,"AccessARide",69,"pre_est",28100,1377
2022-01-18,2022,1,18,"BridgesAndTunnels",94,"current",815605,1376
2022-01-18,2022,1,18,"BridgesAndTunnels",94,"pre_est",867664.893617021,1377
2022-01-18,2022,1,18,"SIRailway",33,"current",5381,1376
2022-01-18,2022,1,18,"SIRailway",33,"pre_est",16306.0606060606,1377
2022-01-19,2022,1,19,"Subway",51,"current",2642129,1378
2022-01-19,2022,1,19,"Subway",51,"pre_est",5180645.09803922,1379
2022-01-19,2022,1,19,"Bus",63,"current",1286788,1378
2022-01-19,2022,1,19,"Bus",63,"pre_est",2042520.63492063,1379
2022-01-19,2022,1,19,"LIRR",40,"current",121249,1378
2022-01-19,2022,1,19,"LIRR",40,"pre_est",303122.5,1379
2022-01-19,2022,1,19,"MetroNorth",36,"current",96281,1378
2022-01-19,2022,1,19,"MetroNorth",36,"pre_est",267447.222222222,1379
2022-01-19,2022,1,19,"AccessARide",75,"current",21111,1378
2022-01-19,2022,1,19,"AccessARide",75,"pre_est",28148,1379
2022-01-19,2022,1,19,"BridgesAndTunnels",95,"current",829778,1378
2022-01-19,2022,1,19,"BridgesAndTunnels",95,"pre_est",873450.52631579,1379
2022-01-19,2022,1,19,"SIRailway",34,"current",5598,1378
2022-01-19,2022,1,19,"SIRailway",34,"pre_est",16464.7058823529,1379
2022-01-20,2022,1,20,"Subway",49,"current",2545486,1380
2022-01-20,2022,1,20,"Subway",49,"pre_est",5194869.3877551,1381
2022-01-20,2022,1,20,"Bus",58,"current",1181953,1380
2022-01-20,2022,1,20,"Bus",58,"pre_est",2037850,1381
2022-01-20,2022,1,20,"LIRR",37,"current",112595,1380
2022-01-20,2022,1,20,"LIRR",37,"pre_est",304310.810810811,1381
2022-01-20,2022,1,20,"MetroNorth",33,"current",88196,1380
2022-01-20,2022,1,20,"MetroNorth",33,"pre_est",267260.606060606,1381
2022-01-20,2022,1,20,"AccessARide",66,"current",18616,1380
2022-01-20,2022,1,20,"AccessARide",66,"pre_est",28206.0606060606,1381
2022-01-20,2022,1,20,"BridgesAndTunnels",88,"current",766608,1380
2022-01-20,2022,1,20,"BridgesAndTunnels",88,"pre_est",871145.454545455,1381
2022-01-20,2022,1,20,"SIRailway",31,"current",5031,1380
2022-01-20,2022,1,20,"SIRailway",31,"pre_est",16229.0322580645,1381
2022-01-21,2022,1,21,"Subway",50,"current",2565781,1382
2022-01-21,2022,1,21,"Subway",50,"pre_est",5131562,1383
2022-01-21,2022,1,21,"Bus",56,"current",1151816,1382
2022-01-21,2022,1,21,"Bus",56,"pre_est",2056814.28571429,1383
2022-01-21,2022,1,21,"LIRR",38,"current",113474,1382
2022-01-21,2022,1,21,"LIRR",38,"pre_est",298615.789473684,1383
2022-01-21,2022,1,21,"MetroNorth",34,"current",91079,1382
2022-01-21,2022,1,21,"MetroNorth",34,"pre_est",267879.411764706,1383
2022-01-21,2022,1,21,"AccessARide",67,"current",19079,1382
2022-01-21,2022,1,21,"AccessARide",67,"pre_est",28476.1194029851,1383
2022-01-21,2022,1,21,"BridgesAndTunnels",99,"current",864079,1382
2022-01-21,2022,1,21,"BridgesAndTunnels",99,"pre_est",872807.070707071,1383
2022-01-21,2022,1,21,"SIRailway",29,"current",4748,1382
2022-01-21,2022,1,21,"SIRailway",29,"pre_est",16372.4137931034,1383
2022-01-22,2022,1,22,"Subway",58,"current",1583650,1384
2022-01-22,2022,1,22,"Subway",58,"pre_est",2730431.03448276,1385
2022-01-22,2022,1,22,"Bus",55,"current",655490,1384
2022-01-22,2022,1,22,"Bus",55,"pre_est",1191800,1385
2022-01-22,2022,1,22,"LIRR",61,"current",59412,1384
2022-01-22,2022,1,22,"LIRR",61,"pre_est",97396.7213114754,1385
2022-01-22,2022,1,22,"MetroNorth",41,"current",53737,1384
2022-01-22,2022,1,22,"MetroNorth",41,"pre_est",131065.853658537,1385
2022-01-22,2022,1,22,"AccessARide",72,"current",10455,1384
2022-01-22,2022,1,22,"AccessARide",72,"pre_est",14520.8333333333,1385
2022-01-22,2022,1,22,"BridgesAndTunnels",96,"current",735629,1384
2022-01-22,2022,1,22,"BridgesAndTunnels",96,"pre_est",766280.208333333,1385
2022-01-22,2022,1,22,"SIRailway",40,"current",1642,1384
2022-01-22,2022,1,22,"SIRailway",40,"pre_est",4105,1385
2022-01-23,2022,1,23,"Subway",60,"current",1245716,1386
2022-01-23,2022,1,23,"Subway",60,"pre_est",2076193.33333333,1387
2022-01-23,2022,1,23,"Bus",58,"current",529115,1386
2022-01-23,2022,1,23,"Bus",58,"pre_est",912267.24137931,1387
2022-01-23,2022,1,23,"LIRR",59,"current",48672,1386
2022-01-23,2022,1,23,"LIRR",59,"pre_est",82494.9152542373,1387
2022-01-23,2022,1,23,"MetroNorth",48,"current",43647,1386
2022-01-23,2022,1,23,"MetroNorth",48,"pre_est",90931.25,1387
2022-01-23,2022,1,23,"AccessARide",70,"current",9446,1386
2022-01-23,2022,1,23,"AccessARide",70,"pre_est",13494.2857142857,1387
2022-01-23,2022,1,23,"BridgesAndTunnels",100,"current",685007,1386
2022-01-23,2022,1,23,"BridgesAndTunnels",100,"pre_est",685007,1387
2022-01-23,2022,1,23,"SIRailway",45,"current",1245,1386
2022-01-23,2022,1,23,"SIRailway",45,"pre_est",2766.66666666667,1387
2022-01-24,2022,1,24,"Subway",49,"current",2536827,1388
2022-01-24,2022,1,24,"Subway",49,"pre_est",5177197.95918367,1389
2022-01-24,2022,1,24,"Bus",61,"current",1244112,1388
2022-01-24,2022,1,24,"Bus",61,"pre_est",2039527.86885246,1389
2022-01-24,2022,1,24,"LIRR",42,"current",127750,1388
2022-01-24,2022,1,24,"LIRR",42,"pre_est",304166.666666667,1389
2022-01-24,2022,1,24,"MetroNorth",37,"current",100520,1388
2022-01-24,2022,1,24,"MetroNorth",37,"pre_est",271675.675675676,1389
2022-01-24,2022,1,24,"AccessARide",69,"current",19472,1388
2022-01-24,2022,1,24,"AccessARide",69,"pre_est",28220.2898550725,1389
2022-01-24,2022,1,24,"BridgesAndTunnels",91,"current",791390,1388
2022-01-24,2022,1,24,"BridgesAndTunnels",91,"pre_est",869659.340659341,1389
2022-01-24,2022,1,24,"SIRailway",32,"current",5188,1388
2022-01-24,2022,1,24,"SIRailway",32,"pre_est",16212.5,1389
2022-01-25,2022,1,25,"Subway",53,"current",2701246,1390
2022-01-25,2022,1,25,"Subway",53,"pre_est",5096690.56603774,1391
2022-01-25,2022,1,25,"Bus",64,"current",1308979,1390
2022-01-25,2022,1,25,"Bus",64,"pre_est",2045279.6875,1391
2022-01-25,2022,1,25,"LIRR",41,"current",124499,1390
2022-01-25,2022,1,25,"LIRR",41,"pre_est",303656.097560976,1391
2022-01-25,2022,1,25,"MetroNorth",37,"current",98859,1390
2022-01-25,2022,1,25,"MetroNorth",37,"pre_est",267186.486486487,1391
2022-01-25,2022,1,25,"AccessARide",75,"current",21233,1390
2022-01-25,2022,1,25,"AccessARide",75,"pre_est",28310.6666666667,1391
2022-01-25,2022,1,25,"BridgesAndTunnels",94,"current",817021,1390
2022-01-25,2022,1,25,"BridgesAndTunnels",94,"pre_est",869171.276595745,1391
2022-01-25,2022,1,25,"SIRailway",34,"current",5625,1390
2022-01-25,2022,1,25,"SIRailway",34,"pre_est",16544.1176470588,1391
2022-01-26,2022,1,26,"Subway",53,"current",2711803,1392
2022-01-26,2022,1,26,"Subway",53,"pre_est",5116609.43396226,1393
2022-01-26,2022,1,26,"Bus",62,"current",1266798,1392
2022-01-26,2022,1,26,"Bus",62,"pre_est",2043222.58064516,1393
2022-01-26,2022,1,26,"LIRR",39,"current",118625,1392
2022-01-26,2022,1,26,"LIRR",39,"pre_est",304166.666666667,1393
2022-01-26,2022,1,26,"MetroNorth",36,"current",96253,1392
2022-01-26,2022,1,26,"MetroNorth",36,"pre_est",267369.444444444,1393
2022-01-26,2022,1,26,"AccessARide",74,"current",21033,1392
2022-01-26,2022,1,26,"AccessARide",74,"pre_est",28422.972972973,1393
2022-01-26,2022,1,26,"BridgesAndTunnels",96,"current",833936,1392
2022-01-26,2022,1,26,"BridgesAndTunnels",96,"pre_est",868683.333333333,1393
2022-01-26,2022,1,26,"SIRailway",32,"current",5197,1392
2022-01-26,2022,1,26,"SIRailway",32,"pre_est",16240.625,1393
2022-01-27,2022,1,27,"Subway",53,"current",2724979,1394
2022-01-27,2022,1,27,"Subway",53,"pre_est",5141469.81132075,1395
2022-01-27,2022,1,27,"Bus",62,"current",1275573,1394
2022-01-27,2022,1,27,"Bus",62,"pre_est",2057375.80645161,1395
2022-01-27,2022,1,27,"LIRR",39,"current",119039,1394
2022-01-27,2022,1,27,"LIRR",39,"pre_est",305228.205128205,1395
2022-01-27,2022,1,27,"MetroNorth",36,"current",95748,1394
2022-01-27,2022,1,27,"MetroNorth",36,"pre_est",265966.666666667,1395
2022-01-27,2022,1,27,"AccessARide",74,"current",20934,1394
2022-01-27,2022,1,27,"AccessARide",74,"pre_est",28289.1891891892,1395
2022-01-27,2022,1,27,"BridgesAndTunnels",100,"current",869615,1394
2022-01-27,2022,1,27,"BridgesAndTunnels",100,"pre_est",869615,1395
2022-01-27,2022,1,27,"SIRailway",32,"current",5271,1394
2022-01-27,2022,1,27,"SIRailway",32,"pre_est",16471.875,1395
2022-01-28,2022,1,28,"Subway",53,"current",2703403,1396
2022-01-28,2022,1,28,"Subway",53,"pre_est",5100760.37735849,1397
2022-01-28,2022,1,28,"Bus",59,"current",1208092,1396
2022-01-28,2022,1,28,"Bus",59,"pre_est",2047613.55932203,1397
2022-01-28,2022,1,28,"LIRR",40,"current",120912,1396
2022-01-28,2022,1,28,"LIRR",40,"pre_est",302280,1397
2022-01-28,2022,1,28,"MetroNorth",36,"current",96409,1396
2022-01-28,2022,1,28,"MetroNorth",36,"pre_est",267802.777777778,1397
2022-01-28,2022,1,28,"AccessARide",71,"current",20115,1396
2022-01-28,2022,1,28,"AccessARide",71,"pre_est",28330.985915493,1397
2022-01-28,2022,1,28,"BridgesAndTunnels",100,"current",866261,1396
2022-01-28,2022,1,28,"BridgesAndTunnels",100,"pre_est",866261,1397
2022-01-28,2022,1,28,"SIRailway",30,"current",4994,1396
2022-01-28,2022,1,28,"SIRailway",30,"pre_est",16646.6666666667,1397
2022-01-29,2022,1,29,"Subway",37,"current",999347,1398
2022-01-29,2022,1,29,"Subway",37,"pre_est",2700937.83783784,1399
2022-01-29,2022,1,29,"Bus",23,"current",271959,1398
2022-01-29,2022,1,29,"Bus",23,"pre_est",1182430.43478261,1399
2022-01-29,2022,1,29,"LIRR",8,"current",8142,1398
2022-01-29,2022,1,29,"LIRR",8,"pre_est",101775,1399
2022-01-29,2022,1,29,"MetroNorth",17,"current",22016,1398
2022-01-29,2022,1,29,"MetroNorth",17,"pre_est",129505.882352941,1399
2022-01-29,2022,1,29,"AccessARide",37,"current",5353,1398
2022-01-29,2022,1,29,"AccessARide",37,"pre_est",14467.5675675676,1399
2022-01-29,2022,1,29,"BridgesAndTunnels",23,"current",174348,1398
2022-01-29,2022,1,29,"BridgesAndTunnels",23,"pre_est",758034.782608696,1399
2022-01-29,2022,1,29,"SIRailway",21,"current",852,1398
2022-01-29,2022,1,29,"SIRailway",21,"pre_est",4057.14285714286,1399
2022-01-30,2022,1,30,"Subway",60,"current",1262477,1400
2022-01-30,2022,1,30,"Subway",60,"pre_est",2104128.33333333,1401
2022-01-30,2022,1,30,"Bus",50,"current",460299,1400
